datetime,temp,feelslike,dew,humidity,precip,windgust,windspeed,cloudcover,visibility,uvindex 
2019-10-04T02:00:00,13.6,13.6,13,96.16,0,,20.1,68.4,35.9,0
2019-10-04T03:00:00,13.6,13.6,12,90.07,0,,21.9,80.6,16.2,0
2019-10-04T04:00:00,13.1,13.1,11.1,87.69,0,,20.3,81,10.6,0
2019-10-04T05:00:00,12.6,12.6,10.6,87.64,0,,15.3,54.9,10.3,0
2019-10-04T06:00:00,11.6,11.6,10.1,90.52,0,,16.5,37.4,9.7,0
2019-10-04T07:00:00,11.5,11.5,10.1,91.11,0,,14.8,35.3,8.5,0
2019-10-04T08:00:00,11.6,11.6,10.1,90.51,0,,20.1,44.2,10.9,0
2019-10-04T09:00:00,13,13,10.6,85.36,0,,22,69.8,13.3,1
2019-10-04T10:00:00,14,14,10.8,81.07,0,,24.9,86.3,12.3,1
2019-10-04T11:00:00,14.1,14.1,10.8,80.54,0,,18.5,89.8,14.1,1
2019-10-04T12:00:00,14.6,14.6,11,79.03,0,,20.5,85,13.1,1
2019-10-04T13:00:00,15.1,15.1,9.7,69.77,0.001,,19.2,80.6,13.1,2
2019-10-04T14:00:00,15,15,10.9,76.06,0,,17.9,87.2,12.3,1
2019-10-04T15:00:00,15.1,15.1,10.9,75.55,0,,17.9,76.2,18.2,1
2019-10-04T16:00:00,15.6,15.6,11.2,74.64,0,,16.7,83.5,25.6,1
2019-10-04T17:00:00,14.6,14.6,10.9,78,0,,12.6,82.9,24.4,1
2019-10-04T18:00:00,14.6,14.6,11.2,79.57,0,,9.1,82.7,19.1,0
2019-10-04T19:00:00,13.6,13.6,10.8,83.22,0.008,,6.6,36.1,19.9,0
2019-10-04T20:00:00,12,12,10.8,92.37,0,,7.9,44.4,14.8,0
2019-10-04T21:00:00,12,12,11.1,94.23,0,,4.4,5,14.3,0
2019-10-04T22:00:00,11.6,11.6,11.3,98.02,0,,4.4,34.1,8.2,0
2019-10-04T23:00:00,12.6,12.6,12.1,96.77,0,,3.9,75.3,8.7,0
2019-10-05T00:00:00,13.1,13.1,11.6,90.66,0,,6.4,65.5,7.3,0
2019-10-05T01:00:00,13.1,13.1,10.8,86.02,0,,3.9,90,9.1,0
2019-10-05T02:00:00,13.1,13.1,10.6,84.89,0,,6.4,93.7,10.1,0
2019-10-05T03:00:00,13.1,13.1,10.8,86.01,0,,6.3,82.2,10,0
2019-10-05T04:00:00,13,13,10.8,86.56,0,,5.5,93.5,11.2,0
2019-10-05T05:00:00,13,13,10.8,86.57,0,,5.7,99.1,11.1,0
2019-10-05T06:00:00,12.5,12.5,10.3,86.52,0,,4.6,100,12.6,0
2019-10-05T07:00:00,12.6,12.6,10.5,87.11,0,,4.1,92.8,12.4,0
2019-10-05T08:00:00,12.6,12.6,10.5,87.1,0,,4.4,96.5,12.4,0
2019-10-05T09:00:00,13.1,13.1,10.6,84.31,0,,5.8,97.2,13.3,0
2019-10-05T10:00:00,14.1,14.1,10.7,79.54,0,,7.4,100,17.9,1
2019-10-05T11:00:00,15,15,10.9,76.04,0,,5.9,92.8,29.1,2
2019-10-05T12:00:00,15,15,9.9,71.12,0,,8.4,92.8,33.3,2
2019-10-05T13:00:00,15.5,15.5,10,69.78,0,,10,93.5,38.5,2
2019-10-05T14:00:00,15.1,15.1,9.1,66.97,0,,8.7,96.3,37.1,2
2019-10-05T15:00:00,15.6,15.6,9.1,64.87,0,,10.9,92.8,36.2,1
2019-10-05T16:00:00,15.1,15.1,9.6,69.7,0,,8.4,96.5,39.3,1
2019-10-05T17:00:00,14.6,14.6,9.4,70.54,0,27.7,7.9,92.8,40.2,0
2019-10-05T18:00:00,14.6,14.6,9.1,69.17,0,,9.5,92.8,31.8,0
2019-10-05T19:00:00,14.1,14.1,9.6,73.88,0,,6.7,96.3,25.1,0
2019-10-05T20:00:00,13.6,13.6,9.4,75.3,0,,9.1,90,19.6,0
2019-10-05T21:00:00,13.5,13.5,9.6,76.82,0,24.1,10.1,90.9,18,0
2019-10-05T22:00:00,13.1,13.1,9.9,80.43,0,,10.1,69.2,14.1,0
2019-10-05T23:00:00,13.1,13.1,9.2,76.75,0,,12.2,90,14,0
2019-10-06T00:00:00,13,13,9.6,79.4,0,,10,77.3,4.3,0
2019-10-06T01:00:00,12.1,12.1,10.7,90.59,2.003,,8.8,80.8,2.6,0
2019-10-06T02:00:00,12.1,12.1,11.3,94.88,0,,8,65.6,2.3,0
2019-10-06T03:00:00,12.5,12.5,11.8,95.52,0,,10.6,68.4,1.3,0
2019-10-06T04:00:00,13,13,12.5,96.81,0,,11.3,69.5,2.3,0
2019-10-06T05:00:00,13.1,13.1,12.8,98.06,0,,13.3,68.5,3.5,0
2019-10-06T06:00:00,13.5,13.5,13.1,97.44,0,,10.1,81,3.7,0
2019-10-06T07:00:00,13.6,13.6,13.5,99.35,0.071,,11,85.2,18.4,0
2019-10-06T08:00:00,13.6,13.6,13.3,98.05,0,,18.2,86.5,22.3,0
2019-10-06T09:00:00,14,14,13,93.68,0,,19.6,81.7,19.9,1
2019-10-06T10:00:00,14.1,14.1,12,87.18,0,,23.4,57.6,19.9,1
2019-10-06T11:00:00,15,15,11.1,77.54,0,,23.9,63.2,28.6,3
2019-10-06T12:00:00,16,16,10.1,68.06,0,44.1,24.4,69.6,27.8,2
2019-10-06T13:00:00,16.1,16.1,8.9,61.97,1.987,48.2,27,42.4,30,1
2019-10-06T14:00:00,16.6,16.6,8.4,58.04,0,46.4,27.2,64.6,34.3,2
2019-10-06T15:00:00,16.6,16.6,8.9,60.09,0,57.6,21.6,42.9,33.5,1
2019-10-06T16:00:00,17.5,17.5,8.9,56.74,0,33.5,22.4,46.3,40.4,1
2019-10-06T17:00:00,17.5,17.5,8.2,54.11,0,44.6,23.4,54.1,42.7,0
2019-10-06T18:00:00,16.1,16.1,8.3,59.91,0,51.8,21.2,75.8,40.5,0
2019-10-06T19:00:00,15.6,15.6,8.5,62.71,0.005,,18.8,63.6,42.7,0
2019-10-06T20:00:00,14.6,14.6,8.7,67.32,0,,15.2,74,41,0
2019-10-06T21:00:00,14.1,14.1,8.8,70.47,0,,12.5,86.5,37.9,0
2019-10-06T22:00:00,14.5,14.5,9.1,70.08,0,,13.7,90,40.4,0
2019-10-06T23:00:00,13.6,13.6,9.8,77.82,0,,14.6,96.3,22.3,0
2019-10-07T00:00:00,12.6,12.6,10.6,87.61,0,,12.1,71.2,32.4,0
2019-10-07T01:00:00,12.6,12.6,10.6,87.64,0,,10.8,90,8.6,0
2019-10-07T02:00:00,12.5,12.5,9.9,83.69,0,,7.4,83.7,23.3,0
2019-10-07T03:00:00,11.6,11.6,9.6,87.01,0,,5.8,80.6,22.1,0
2019-10-07T04:00:00,11.5,11.5,9.3,86.42,0,,3.6,59.3,12.2,0
2019-10-07T05:00:00,11.1,11.1,8.9,85.82,0,,3.1,97.2,14.8,0
2019-10-07T06:00:00,10.6,10.6,8.9,88.69,0,,4.2,96.3,12.5,0
2019-10-07T07:00:00,10.6,10.6,9.3,91.71,0.001,,1,86.5,13,0
2019-10-07T08:00:00,11,11,9.4,89.32,0,,2.7,88.1,16.4,0
2019-10-07T09:00:00,11.6,11.6,9.7,87.59,0,,6.4,81.4,18.1,0
2019-10-07T10:00:00,12.1,12.1,10.1,87.05,0,,9.2,93.5,17.4,1
2019-10-07T11:00:00,13.1,13.1,10.4,83.17,0,,9.9,96.5,28.3,1
2019-10-07T12:00:00,14.1,14.1,8.9,70.48,0,,11.8,87.2,35.6,2
2019-10-07T13:00:00,15.5,15.5,9.2,65.72,0.199,,21.2,80.8,36.1,2
2019-10-07T14:00:00,15.1,15.1,9.2,67.44,0,,20.5,93.5,36.3,1
2019-10-07T15:00:00,15,15,9.9,71.17,0,,19.8,82.3,29.5,1
2019-10-07T16:00:00,14.6,14.6,10.9,78.04,0,,21.4,93.5,26.6,0
2019-10-07T17:00:00,14.1,14.1,12.2,87.81,0,,18,97.2,6.1,0
2019-10-07T18:00:00,14,14,12.9,92.52,0,,18,97.2,7.8,0
2019-10-07T19:00:00,14.1,14.1,13.2,93.73,0.003,,18,93.6,22.6,0
2019-10-07T20:00:00,14.1,14.1,13.7,96.81,0,,16.3,94.5,3.3,0
2019-10-07T21:00:00,14.6,14.6,14.2,96.83,0,,15.2,84.5,17.3,0
2019-10-07T22:00:00,15,15,14.3,95.61,0,,12,89.1,26.1,0
2019-10-07T23:00:00,15.1,15.1,14.5,96.22,0,,13,90,21,0
2019-10-08T00:00:00,15.1,15.1,14.3,94.98,0,,11.9,92.8,15.1,0
2019-10-08T01:00:00,14.6,14.6,13.8,94.96,0.799,,12.8,90,13,0
2019-10-08T02:00:00,14.6,14.6,13.5,93.12,0,,14.4,92.8,12.5,0
2019-10-08T03:00:00,14.1,14.1,13.1,93.71,0,,14,90,12.1,0
2019-10-08T04:00:00,14.1,14.1,12.8,91.89,0,,13.3,97.2,11.3,0
2019-10-08T05:00:00,13.6,13.6,12.3,91.87,0,,13.4,82.6,10.5,0
2019-10-08T06:00:00,13.5,13.5,12.1,91.27,0,,11.6,75.5,10.6,0
2019-10-08T07:00:00,12.5,12.5,11.5,93.62,0,,12.5,31.7,10.7,0
2019-10-08T08:00:00,12.6,12.6,11.1,90.61,0,,13.5,43.2,11,0
2019-10-08T09:00:00,13,13,11,87.69,0,,15.8,74.1,12.1,0
2019-10-08T10:00:00,14,14,11.3,83.81,0,,17.9,43.4,14,2
2019-10-08T11:00:00,16,16,11,72.27,0,,20.5,60.2,18.2,3
2019-10-08T12:00:00,15.6,15.6,10.1,69.36,0,,19.1,78.7,19.8,1
2019-10-08T13:00:00,15.6,15.6,10.2,69.81,0,,20.5,93.7,23.6,1
2019-10-08T14:00:00,16.1,16.1,9.9,66.7,0,,21.2,51.5,21.9,1
2019-10-08T15:00:00,16.6,16.6,9.7,63.35,0,50,25.1,61.5,21.7,1
2019-10-08T16:00:00,16.6,16.6,9.1,60.97,0,46.4,21.9,63.1,13,1
2019-10-08T17:00:00,13.1,13.1,11.1,88.24,0,,19.3,81,37.1,0
2019-10-08T18:00:00,13.1,13.1,10.9,85.95,0,,19.2,47.1,33.4,0
2019-10-08T19:00:00,13,13,10.8,86.47,3,,19.9,22.8,28.6,0
2019-10-08T20:00:00,12.5,12.5,9.1,79.79,0,,17.4,10,26.2,0
2019-10-08T21:00:00,12,12,8.4,78.14,0,,15,2,24.8,0
2019-10-08T22:00:00,11.6,11.6,8.5,81.29,0,,17.7,1.3,23.9,0
2019-10-08T23:00:00,11.1,11.1,8,81.23,0,,17.2,18.4,24.8,0
2019-10-09T00:00:00,11.1,11.1,7.8,80.15,0,,17.3,10,23.8,0
2019-10-09T01:00:00,11,11,7.6,79.59,0,,14.8,62.9,24.2,0
2019-10-09T02:00:00,11,11,7.6,79.59,0,,17,85,22.8,0
2019-10-09T03:00:00,10.6,10.6,7.6,81.73,0,,13.2,94.4,22.6,0
2019-10-09T04:00:00,11,11,8,81.79,0,,15.5,97.2,21.9,0
2019-10-09T05:00:00,11.1,11.1,8.1,81.8,0,,13.3,94.4,21,0
2019-10-09T06:00:00,11.1,11.1,8.3,82.91,0,,14.1,99.1,23.3,0
2019-10-09T07:00:00,11.6,11.6,8.3,80.23,0,,12.8,93.7,21.9,0
2019-10-09T08:00:00,11.6,11.6,8.5,81.32,0,,13.6,90.9,24.6,0
2019-10-09T09:00:00,11.6,11.6,8.4,80.23,0,,14.6,77.2,27.7,1
2019-10-09T10:00:00,12.5,12.5,8.2,74.6,0,,19.7,52.5,31.8,2
2019-10-09T11:00:00,13.6,13.6,7.9,68.04,0,,19,70.3,36.2,3
2019-10-09T12:00:00,14,14,8.1,67.62,0,,28.7,61.1,39.5,3
2019-10-09T13:00:00,14.5,14.5,7,60.74,0,50,26.8,64.9,36.9,1
2019-10-09T14:00:00,15,15,6.2,55.32,0,49.6,30.6,37.2,36,1
2019-10-09T15:00:00,15.6,15.6,5.8,52.14,0,50,29.7,60.3,27.7,1
2019-10-09T16:00:00,14.5,14.5,6.9,59.94,0,49.5,23.7,64.1,30.8,1
2019-10-09T17:00:00,14.6,14.6,6.2,56.78,0,48.2,25.3,70.4,30.8,1
2019-10-09T18:00:00,13.5,13.5,5.9,59.74,0,51.8,22,82.9,44.6,0
2019-10-09T19:00:00,11.6,11.6,6.9,72.44,0.002,,15.6,32.6,44.7,0
2019-10-09T20:00:00,11.5,11.5,7.7,77.02,0,,16.2,86.4,35.2,0
2019-10-09T21:00:00,11.5,11.5,7.4,75.49,0,,17.7,82.4,45.4,0
2019-10-09T22:00:00,10.6,10.6,8,83.97,0,,20.7,42.7,41.2,0
2019-10-09T23:00:00,10.6,10.6,7.6,81.74,0,,16.7,45.3,46.3,0
2019-10-10T00:00:00,10,10,7.6,85.09,0,,15.1,10,45.9,0
2019-10-10T01:00:00,9.6,7.4,7.6,87.39,0,,15.9,11.5,39.6,0
2019-10-10T02:00:00,9.5,7.4,7.6,87.97,0,,15.1,4.6,36,0
2019-10-10T03:00:00,9.1,6.6,7.5,89.74,0,,17.2,4.7,32.3,0
2019-10-10T04:00:00,9,6.7,7.3,89.11,0,,15.8,6.4,35,0
2019-10-10T05:00:00,9,6.5,7,87.32,0,,17.2,8.7,31.4,0
2019-10-10T06:00:00,9.1,7,7.3,88.53,0,,14.3,12.7,30.7,0
2019-10-10T07:00:00,9.1,6.8,7.3,88.52,0,,15.4,30,27,0
2019-10-10T08:00:00,9.5,7.3,7.5,87.35,0,,15.9,10,27,0
2019-10-10T09:00:00,10.5,10.5,8.1,85.12,0,,14.9,30,28.7,1
2019-10-10T10:00:00,12.1,12.1,9,81.87,0,,21.5,64.1,28.8,2
2019-10-10T11:00:00,14.5,14.5,9.6,72.44,0,,22.4,69.2,22.8,4
2019-10-10T12:00:00,15.6,15.6,9.1,64.86,0,,24.7,66,23.4,3
2019-10-10T13:00:00,15.6,15.6,8.2,61.02,0,,26,60.2,26,2
2019-10-10T14:00:00,16,16,8.6,61.11,0,,23.6,66.7,24.3,1
2019-10-10T15:00:00,16.1,16.1,8.7,61.12,0,,25,69.5,29.3,1
2019-10-10T16:00:00,16.6,16.6,8.3,58.03,0,48.2,25.3,81.5,27.3,1
2019-10-10T17:00:00,16.1,16.1,8.7,61.15,0,,24.1,86.5,25.3,0
2019-10-10T18:00:00,16,16,9.9,66.72,0,,23.1,83.7,24.7,0
2019-10-10T19:00:00,15.1,15.1,10.7,74.53,0,,23.2,90,21.5,0
2019-10-10T20:00:00,15.1,15.1,11.4,78.11,0,,24.6,90.7,14.4,0
2019-10-10T21:00:00,15.1,15.1,12.4,83.4,0,,24.3,86.5,22.5,0
2019-10-10T22:00:00,15.6,15.6,12.8,83.44,0,,24.5,83.7,25.9,0
2019-10-10T23:00:00,16.1,16.1,12.8,80.83,0,,26.2,85.6,21,0
2019-10-11T00:00:00,16.1,16.1,13.1,82.43,0,47.8,25.3,86.5,20.2,0
2019-10-11T01:00:00,16.1,16.1,13.1,81.9,0,46.4,26.4,87.2,18.7,0
2019-10-11T02:00:00,16.5,16.5,13,79.85,0,50,24.7,87.4,19.9,0
2019-10-11T03:00:00,16.1,16.1,13.2,82.45,0,,23.3,90,17.3,0
2019-10-11T04:00:00,16,16,13.4,84.08,0,,23.7,86.3,10.2,0
2019-10-11T05:00:00,15.1,15.1,13.8,91.96,0,,22.2,67.4,8.9,0
2019-10-11T06:00:00,15.1,15.1,13.6,90.78,0,,24.5,72.6,12.7,0
2019-10-11T07:00:00,15.5,15.5,13.5,87.92,2.191,38.9,26.3,79.7,18.5,0
2019-10-11T08:00:00,15.5,15.5,13.4,86.8,0,12.3,18.8,89.8,11.2,0
2019-10-11T09:00:00,15.5,15.5,13.6,87.93,0,46.4,19.1,79.7,11.1,0
2019-10-11T10:00:00,15.1,15.1,14,93.15,0,,24.2,90.7,12.2,0
2019-10-11T11:00:00,16,16,14,87.95,0,44.6,27.8,87,22.5,1
2019-10-11T12:00:00,16.1,16.1,13.5,84.6,0,50,28.5,79.4,25.1,1
2019-10-11T13:00:00,16.6,16.6,13.2,79.86,1.004,47.8,30.9,81.4,24.4,1
2019-10-11T14:00:00,16.6,16.6,13.2,79.86,0,52.8,30.2,87.9,23.5,1
2019-10-11T15:00:00,16.6,16.6,13.7,82.51,0,49.2,29.3,90.7,17.1,1
2019-10-11T16:00:00,17,17,13.6,79.92,0,50.8,28.4,89.8,16.4,0
2019-10-11T17:00:00,16.6,16.6,13.8,83.56,0,50.8,28.8,93.6,20.4,0
2019-10-11T18:00:00,16.6,16.6,13.7,82.5,0,47.4,28.1,94.4,17.2,0
2019-10-11T19:00:00,16.6,16.6,13.8,83.59,0,37.1,25.1,80.9,10,0
2019-10-11T20:00:00,14,14,13.1,93.71,0,54.4,18.9,92.8,3.9,0
2019-10-11T21:00:00,13.5,13.5,12.3,92.46,0,,14.3,84.5,6.5,0
2019-10-11T22:00:00,12.5,12.5,11.5,93.63,0,,12.4,93.5,27.7,0
2019-10-11T23:00:00,12.6,12.6,11.8,94.87,0,,12,93.5,21.8,0
2019-10-12T00:00:00,12.5,12.5,11.3,92.4,0,,12.3,81.5,8,0
2019-10-12T01:00:00,11.6,11.6,10.6,93.59,6.991,,8.4,92.8,11.5,0
2019-10-12T02:00:00,11.1,11.1,10,92.96,0,,11.6,90,5.9,0
2019-10-12T03:00:00,11,11,10.1,94.2,0,,8.9,76.8,8.3,0
2019-10-12T04:00:00,11,11,10.1,94.2,0,,9.2,87.2,21,0
2019-10-12T05:00:00,11,11,10.3,95.46,0,,7.4,93.5,31.1,0
2019-10-12T06:00:00,11.1,11.1,10.3,94.83,0,,7.7,96.3,31,0
2019-10-12T07:00:00,11.1,11.1,10.3,94.83,0.007,,8,100,26.5,0
2019-10-12T08:00:00,11.1,11.1,10.1,93.56,0,,8.9,99.1,19.5,0
2019-10-12T09:00:00,11.5,11.5,10.2,91.15,0,,8.1,97.2,23,0
2019-10-12T10:00:00,11.6,11.6,10.4,91.76,0,,7.8,97.2,22.4,0
2019-10-12T11:00:00,11.6,11.6,10.2,90.54,0,,7.7,100,20.1,0
2019-10-12T12:00:00,11.7,11.7,10.4,91.75,0,,8.4,97.2,21.2,1
2019-10-12T13:00:00,12,12,10.4,89.38,1.995,,6.6,96.3,13.3,1
2019-10-12T14:00:00,12.2,12.2,11.2,93.61,0,,7.8,94.5,17,1
2019-10-12T15:00:00,12.6,12.6,11.1,90.62,0,,8.7,93.5,13.3,1
2019-10-12T16:00:00,12.5,12.5,11.1,91.21,0,,8.9,90.7,10.1,0
2019-10-12T17:00:00,12.1,12.1,11.1,93.63,0,,8.8,90.7,11.3,0
2019-10-12T18:00:00,12.1,12.1,11.3,94.87,0,,7.8,96.3,11.7,0
2019-10-12T19:00:00,11.6,11.6,10.8,94.85,3.983,,9,89.3,12.4,0
2019-10-12T20:00:00,11.6,11.6,10.8,94.85,0,,6.3,86.5,6.7,0
2019-10-12T21:00:00,11.6,11.6,11,96.12,0,,6.2,75.4,5.1,0
2019-10-12T22:00:00,11.5,11.5,10.8,95.49,0,,8.1,90,8.1,0
2019-10-12T23:00:00,11.5,11.5,10.8,95.49,0,,7.1,87.2,4.6,0
2019-10-13T00:00:00,11.5,11.5,10.8,95.49,0,,8.1,71.7,4.2,0
2019-10-13T01:00:00,11.5,11.5,10.8,95.49,5.992,,5.3,79.5,3.1,0
2019-10-13T02:00:00,11.6,11.6,11.1,96.75,0,,7.6,69.3,2.9,0
2019-10-13T03:00:00,11.6,11.6,11.3,98.05,0,,7.6,76.7,2.8,0
2019-10-13T04:00:00,11.6,11.6,11.3,98.04,0,,8.1,92.8,5.2,0
2019-10-13T05:00:00,12,12,11.6,97.41,0,,8.3,90,5.8,0
2019-10-13T06:00:00,12.1,12.1,11.8,98.05,0,,9.2,89.8,5.2,0
2019-10-13T07:00:00,12.6,12.6,12.2,97.42,2.794,,13,88,9,0
2019-10-13T08:00:00,13.2,13.2,12.9,98.06,0,,13.8,90.7,12.4,0
2019-10-13T09:00:00,15,15,14.5,96.82,0,,17.1,93.5,14.5,0
2019-10-13T10:00:00,15.7,15.7,14.5,93.16,0,,19.3,85.2,19,1
2019-10-13T11:00:00,17.1,17.1,14.3,83.62,0,42.5,24.6,93.5,21.6,1
2019-10-13T12:00:00,17.5,17.5,14.2,80.54,0,47.2,28.2,90.7,10.3,1
2019-10-13T13:00:00,16.6,16.6,14.6,88,0.802,48,30.9,82.3,17.8,1
2019-10-13T14:00:00,16,16,12.7,80.32,0,48.8,23,77.7,46,1
2019-10-13T15:00:00,16.1,16.1,12.8,80.84,0,,22.6,79.6,49.6,1
2019-10-13T16:00:00,16,16,12.3,78.73,0,,26.2,79,46.3,1
2019-10-13T17:00:00,16,16,11.1,72.72,0,46.4,25.5,49.9,48.1,0
2019-10-13T18:00:00,15,15,8.9,66.52,0,48.4,23.4,10,47.7,0
2019-10-13T19:00:00,14,14,8.4,68.6,0,,14.5,59.7,46.4,0
2019-10-13T20:00:00,13.1,13.1,8.2,71.74,0,,16.3,82.4,48.6,0
2019-10-13T21:00:00,12.1,12.1,8.6,79.21,0,,11.4,51.2,46.8,0
2019-10-13T22:00:00,11.5,11.5,8.8,83.52,0,,8.5,73.1,41.1,0
2019-10-13T23:00:00,11,11,8.8,86.33,0,,7.5,97.2,40.3,0
2019-10-14T00:00:00,11,11,8.8,86.34,0,,6.6,100,39,0
2019-10-14T01:00:00,11.1,11.1,9.1,87.53,0,,5.7,100,37.2,0
2019-10-14T02:00:00,11.1,11.1,9.3,88.71,0,,6,100,30.9,0
2019-10-14T03:00:00,11.1,11.1,9.8,91.72,0,,6,100,33.6,0
2019-10-14T04:00:00,11.1,11.1,10,92.95,0,,5.2,100,29.8,0
2019-10-14T05:00:00,11.6,11.6,10.5,92.98,0,,4.9,100,26,0
2019-10-14T06:00:00,11.6,11.6,10.8,94.85,0,,6.2,100,18.7,0
2019-10-14T07:00:00,11.6,11.6,10.8,94.85,0.798,,4.7,100,12.6,0
2019-10-14T08:00:00,12,12,11.1,94.25,0,,8.1,99.1,8.6,0
2019-10-14T09:00:00,12,12,11.1,94.25,0,,8.7,93.5,15.1,0
2019-10-14T10:00:00,12.1,12.1,11.1,93.63,0,,11.1,89.8,20.1,0
2019-10-14T11:00:00,12.6,12.6,11,90.01,0,,13.1,89.8,25.5,0
2019-10-14T12:00:00,13.1,13.1,10.6,84.84,0,,15,90.7,35.2,0
2019-10-14T13:00:00,13.1,13.1,11.1,87.68,2,,18.2,71.2,32.6,0
2019-10-14T14:00:00,13.5,13.5,11.3,86.58,0,,19.2,94.4,22.4,0
2019-10-14T15:00:00,14,14,11.6,85.51,0,,18.3,100,18.2,0
2019-10-14T16:00:00,14.5,14.5,12.5,87.83,0,,15.6,96.3,13.2,0
2019-10-14T17:00:00,15.1,15.1,13.1,87.89,0,,13.6,89.8,8.1,0
2019-10-14T18:00:00,14.6,14.6,13.8,94.96,0,,9.2,75.8,8.1,0
2019-10-14T19:00:00,15,15,14.1,94.37,0,,10.5,85.2,7.5,0
2019-10-14T20:00:00,15.1,15.1,14.6,96.84,0,,11,87,6.1,0
2019-10-14T21:00:00,15.6,15.6,15.1,96.85,0,,15,85.2,9.3,0
2019-10-14T22:00:00,15.6,15.6,14.6,93.8,0,,14.2,89.8,20.6,0
2019-10-14T23:00:00,15.5,15.5,14.3,92.58,0,,19.5,86.3,24.2,0
2019-10-15T00:00:00,14.6,14.6,12.8,88.99,0,,23.1,90.7,24.6,0
2019-10-15T01:00:00,12.6,12.6,10.6,87.67,0.812,,23.2,96.3,35.5,0
2019-10-15T02:00:00,12,12,10.1,88.2,0,,18.9,100,33.2,0
2019-10-15T03:00:00,11.6,11.6,9.9,88.75,0,,14.9,100,28.7,0
2019-10-15T04:00:00,11.5,11.5,10,90.53,0,,15.4,100,23.9,0
2019-10-15T05:00:00,11.5,11.5,9.7,88.16,0,,13.1,100,19.9,0
2019-10-15T06:00:00,11.5,11.5,9.7,88.16,0,,11.4,100,16.2,0
2019-10-15T07:00:00,11.1,11.1,9.6,89.91,0,,8.7,100,9.9,0
2019-10-15T08:00:00,11.1,11.1,9.7,90.51,0,,5.8,93.5,6.4,0
2019-10-15T09:00:00,11.5,11.5,9.9,89.34,0,,3.9,90,8.9,0
2019-10-15T10:00:00,12.1,12.1,10.1,87.04,0,,3.1,88.1,11.3,1
2019-10-15T11:00:00,13.1,13.1,10.7,84.84,0,,4.2,90.7,26.1,2
2019-10-15T12:00:00,14,14,11.1,82.72,0,,9.7,83.4,25.1,2
2019-10-15T13:00:00,16.1,16.1,11.4,73.27,0.002,,7.9,48.4,26.7,1
2019-10-15T14:00:00,17.1,17.1,10.4,64.37,0,,9,30.3,28.7,1
2019-10-15T15:00:00,16.5,16.5,10.2,65.96,0,,9.4,61.2,27.3,1
2019-10-15T16:00:00,16,16,10.6,70.33,0,,11.9,65,36.1,1
2019-10-15T17:00:00,16.1,16.1,10.6,69.45,0,,14.1,75.8,35.6,0
2019-10-15T18:00:00,14.6,14.6,10.8,77.97,0,,13,56.7,33.3,0
2019-10-15T19:00:00,14,14,10.6,80.01,0.198,,12,77.5,30.8,0
2019-10-15T20:00:00,13.1,13.1,10.8,85.95,0,,12.3,53,29.3,0
2019-10-15T21:00:00,12.6,12.6,10.6,87.65,0,,12.4,10,25.4,0
2019-10-15T22:00:00,12.1,12.1,10.1,87.61,0,,11,1.5,22.6,0
2019-10-15T23:00:00,11.5,11.5,9.6,88.16,0,,8.7,10,19,0
2019-10-16T00:00:00,11.1,11.1,9.1,87.54,0,,6.8,72.4,21.6,0
2019-10-16T01:00:00,11,11,9.3,89.3,0,,9,90,25.5,0
2019-10-16T02:00:00,11.6,11.6,9.8,88.76,0,,10,83.7,24.7,0
2019-10-16T03:00:00,12,12,10.2,88.2,0,,13.1,90,22.5,0
2019-10-16T04:00:00,12.5,12.5,10.9,89.43,0,,13.7,87.3,17.9,0
2019-10-16T05:00:00,13.6,13.6,11.7,87.77,0,,14,90,13.1,0
2019-10-16T06:00:00,13.5,13.5,12.4,92.49,0,,16.7,91.9,16.3,0
2019-10-16T07:00:00,13.6,13.6,12.8,94.93,0.6,,14.8,96.3,28.9,0
2019-10-16T08:00:00,14.1,14.1,13.2,93.73,0,,13.6,97.2,5.2,0
2019-10-16T09:00:00,14.6,14.6,14.2,96.83,0,,13.3,96.3,6.1,0
2019-10-16T10:00:00,16.5,16.5,15,90.87,0,44.6,24.1,76.7,31,1
2019-10-16T11:00:00,13.6,13.6,11.6,87.73,0,,20.6,84.5,28.3,1
2019-10-16T12:00:00,14.1,14.1,11.3,83.25,0,,19.9,78.1,24.5,1
2019-10-16T13:00:00,15,15,10.8,75.98,0.998,,20.9,75.2,26.1,2
2019-10-16T14:00:00,15.1,15.1,8.7,65.18,0,,18.5,62.1,28.2,1
2019-10-16T15:00:00,15.5,15.5,7.6,58.99,0,,18,75.2,26.3,1
2019-10-16T16:00:00,15.5,15.5,6.2,53.63,0,,15.7,86.5,30.1,1
2019-10-16T17:00:00,15,15,7.4,60.07,0,,14.6,53.8,33.3,0
2019-10-16T18:00:00,13.6,13.6,6.7,62.67,0,,10.5,60.9,36,0
2019-10-16T19:00:00,11.6,11.6,6.7,71.42,0,,7.1,90,34,0
2019-10-16T20:00:00,10.5,10.5,7.6,82.22,0,,6.7,100,33.6,0
2019-10-16T21:00:00,9.5,9.2,6.8,83.26,0,,5.1,66.1,32.4,0
2019-10-16T22:00:00,9.1,8.6,7.5,89.7,0,,5.7,77.6,27.9,0
2019-10-16T23:00:00,8.7,8.7,7.3,91.5,0,,4.1,90.2,25.9,0
2019-10-17T00:00:00,10,10,8.3,89.18,0,,3.6,93,28.1,0
2019-10-17T01:00:00,10.5,10.5,8,84.54,0,,7.3,95.6,30.2,0
